Customer_ID,Month,Electricity_Consumption_kWh,Previous_Month_Consumption,Peak_Consumption,Off_Peak_Consumption,Voltage,Current,Power_Factor,Meter_Age,Number_of_Meter_Readings,Location_Type,Customer_Type,Theft_Flag_GroundTruth,Average_Consumption_3_Months,Average_Consumption_6_Months,Consumption_Change_Pct,Consumption_Deviation,MoM_Change_Pct,Peak_OffPeak_Ratio,Consumption_Variability,Reading_Completeness_Ratio,Data_Split,Anomaly_Score,IsolationForest_Prediction,OneClassSVM_Prediction,RandomForest_Prediction,Baseline_Prediction,Risk_Level,Flag_Reasons
C00095,6,243.95,262.96,146.05,97.89,224.3,1.592,0.949,9,29,Rural,Residential,0,246.64,226.37600000000003,-1.090658449562114,17.573999999999955,-7.22923638576209,1.4919807947696395,0.09620691026855448,0.9666666666666667,Test,0.08724658734852912,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00096,1,123.57,123.57,71.22,52.35,234.08,0.812,0.903,18,30,Urban,Residential,0,,,0.0,0.0,0.0,1.360458452722063,0.0,1.0,Train,0.0925982698434709,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00096,2,124.7,123.57,72.8,51.91,232.77,0.822,0.905,18,28,Urban,Residential,0,123.57,123.57,0.9144614388605729,1.1300000000000097,0.9144614388605729,1.402427277981121,0.0,0.9333333333333333,Train,0.15427694397689967,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00096,3,137.28,124.7,80.13,57.16,228.25,0.868,0.962,18,30,Urban,Residential,0,124.135,124.135,10.589277802392553,13.144999999999996,10.088211708099436,1.4018544436669,0.0064367878740146664,1.0,Train,0.14492372662116926,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00096,4,133.43,137.28,89.52,43.92,230.46,0.812,0.99,18,29,Urban,Residential,0,128.51666666666668,128.51666666666668,3.823109843081307,4.913333333333327,-2.8044871794871753,2.0382513661202184,0.059216222806226015,0.9666666666666667,Train,0.15721471080674299,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00096,5,145.94,133.43,104.75,41.19,227.03,0.957,0.933,18,30,Urban,Residential,0,131.80333333333334,129.745,10.725575984421225,16.194999999999993,9.37570261560368,2.5430929837339162,0.04890485524032289,1.0,Test,0.1314037962005711,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00096,6,148.45,145.94,84.99,63.46,231.81,0.942,0.944,18,29,Urban,Residential,0,138.88333333333335,132.984,6.8882755310212165,15.46599999999998,1.7198848841989796,1.3392688307595335,0.04613414693430168,0.9666666666666667,Test,0.11275486771593929,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00097,1,1237.16,1237.16,926.75,310.41,230.3,7.989,0.934,14,30,Urban,Commercial,0,,,0.0,0.0,0.0,2.9855674752746366,0.0,1.0,Train,0.1899517631843751,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00097,2,920.85,1237.16,591.66,329.19,228.15,6.191,0.905,14,28,Urban,Commercial,0,1237.16,1237.16,-25.56742862685506,316.31000000000006,-25.56742862685506,1.7973206962544426,0.0,0.9333333333333333,Train,0.36792454952189574,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00097,3,1065.06,920.85,686.75,378.31,229.24,7.214,0.894,14,29,Urban,Commercial,0,1079.005,1079.005,-1.2923943818610815,13.945000000000164,15.660531031112551,1.815310195342444,0.20728814598367654,0.9666666666666667,Train,0.24710386210751237,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00097,4,1467.6,1065.06,1047.17,420.43,217.86,10.57,0.885,14,30,Urban,Commercial,0,1074.3566666666668,1074.3566666666668,36.60268005348935,393.2433333333331,37.795053799785926,2.4907118902076446,0.14739964953240206,1.0,Train,0.45180546046608916,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00097,5,1465.96,1467.6,819.78,646.17,227.9,10.008,0.893,14,30,Urban,Commercial,0,1151.17,1172.6675,27.345222686484185,293.2925,-0.11174707004632549,1.2686754259714936,0.24615294190904743,1.0,Test,0.38032339954198063,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00097,6,1505.97,1465.96,906.48,599.5,234.29,9.905,0.92,14,28,Urban,Commercial,0,1332.8733333333332,1231.326,12.986730421995599,274.644,2.7292695571502623,1.5120600500417014,0.17401098355678296,0.9333333333333333,Test,0.38026156753323986,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00098,1,187.83,187.83,130.83,56.99,232.76,1.182,0.948,9,30,Semi-Urban,Residential,0,,,0.0,0.0,0.0,2.2956659062993507,0.0,1.0,Train,0.035588291493939765,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00098,2,208.53,187.83,124.79,83.74,224.82,1.336,0.964,9,28,Semi-Urban,Residential,0,187.83,187.83,11.02060373742213,20.69999999999999,11.02060373742213,1.4902077860042993,0.0,0.9333333333333333,Train,0.1263060064242167,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00098,3,259.3,208.53,190.21,69.09,233.85,1.736,0.887,9,28,Semi-Urban,Residential,0,198.18,198.18,30.840649914219398,61.120000000000005,24.34661679374671,2.753075698364452,0.07385765652720519,0.9333333333333333,Train,0.21358022304004767,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00098,4,255.57,259.3,144.71,110.86,233.94,1.758,0.863,9,29,Semi-Urban,Residential,0,218.55333333333337,218.55333333333337,16.93713205014792,37.01666666666662,-1.4384882375626757,1.3053400685549341,0.1682618323491074,0.9666666666666667,Train,0.16321292122762532,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00098,5,162.88,255.57,111.46,51.42,231.56,1.042,0.937,9,28,Semi-Urban,Residential,0,241.13333333333333,227.8075,-32.45230854299143,64.92750000000001,-36.26795007238721,2.1676390509529364,0.11734935610475503,0.9333333333333333,Test,0.2906199386259371,1,1,1,1,Normal,Large drop from recent average consumption
C00098,6,259.17,162.88,171.7,87.47,227.07,1.651,0.96,9,29,Semi-Urban,Residential,0,225.91666666666663,214.82200000000003,14.719291774253069,44.347999999999985,59.11714145383106,1.9629587287069852,0.24178473921812177,0.9666666666666667,Test,0.21681959484309193,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00099,1,571.28,571.28,408.76,162.53,227.37,3.631,0.961,17,28,Rural,Commercial,0,,,0.0,0.0,0.0,2.5149818495047067,0.0,0.9333333333333333,Train,0.19698939949172153,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00099,2,570.32,571.28,346.91,223.41,231.18,3.952,0.867,17,29,Rural,Commercial,0,571.28,571.28,-0.16804369135974,0.9599999999999227,-0.16804369135974,1.552795309073005,0.0,0.9666666666666667,Train,0.12036135005626597,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00099,3,733.85,570.32,452.08,281.78,229.875,4.634,0.957,17,28,Rural,Commercial,0,570.8,570.8,28.56517168885776,163.05000000000007,28.673376350119224,1.6043722052665201,0.0011892475647144198,0.9333333333333333,Train,0.28122452740356263,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00099,4,721.99,733.85,510.18,211.81,225.4,4.942,0.9,17,28,Rural,Commercial,0,625.15,625.15,15.490682236263304,96.84000000000003,-1.6161340873475525,2.4086681459798878,0.15058495582225562,0.9333333333333333,Train,0.2967723500589384,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00099,5,815.04,721.99,537.05,277.99,232.43,5.404,0.901,17,28,Rural,Commercial,0,675.3866666666667,649.36,20.677537805504002,165.67999999999995,12.887990138367561,1.9319040253246518,0.13500922699858725,0.9333333333333333,Test,0.2727234334328639,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00099,6,833.9,815.04,614.55,219.35,237.85,5.277,0.923,17,30,Rural,Commercial,0,756.96,682.496,10.164341576833642,151.404,2.3139968590498645,2.801686801914748,0.06690856781473307,1.0,Test,0.22961500071568924,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00100,1,506.26,506.26,323.72,182.54,225.33,3.304,0.945,6,30,Rural,Commercial,0,,,0.0,0.0,0.0,1.7734195244877837,0.0,1.0,Train,0.06421665233224501,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00100,2,542.11,506.26,341.69,200.42,226.04,3.568,0.934,6,30,Rural,Commercial,0,506.26,506.26,7.081341603128832,35.85000000000002,7.081341603128832,1.7048697734757012,0.0,1.0,Train,0.062427703209740844,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00100,3,517.97,542.11,373.24,144.73,234.51,3.188,0.962,6,28,Rural,Commercial,0,524.185,524.185,-1.1856501044478416,6.214999999999918,-4.452970799284276,2.578871001174601,0.04836036533959917,0.9333333333333333,Train,0.18965328334505321,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00100,4,741.28,517.97,499.66,241.62,230.16,4.604,0.972,6,29,Rural,Commercial,0,522.1133333333333,522.1133333333333,41.97683772361045,219.16666666666663,43.1125354750275,2.0679579505007863,0.03501274128832772,0.9666666666666667,Train,0.2467831131535641,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00100,5,680.16,741.28,435.34,244.82,237.17,4.084,0.975,6,30,Rural,Commercial,0,600.4533333333334,576.905,13.274414886530165,103.255,-8.245197496222751,1.7782043950657624,0.20410459292732283,1.0,Test,0.23619400229431198,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00100,6,692.18,680.16,494.26,197.92,232.36,4.455,0.929,6,30,Rural,Commercial,0,646.4699999999999,597.5559999999999,7.070707070707077,94.62400000000002,1.7672312397083014,2.497271624898949,0.17851420403775897,1.0,Test,0.16897030858784085,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00101,1,202.52,202.52,134.25,68.27,230.36,1.315,0.929,1,30,Rural,Residential,0,,,0.0,0.0,0.0,1.9664567159806652,0.0,1.0,Train,0.06057441886492046,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00101,2,295.38,202.52,173.87,121.51,234.01,1.828,0.959,1,29,Rural,Residential,0,202.52,202.52,45.85226150503653,92.85999999999999,45.85226150503653,1.4309110361287136,0.0,0.9666666666666667,Train,0.24216465499851672,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00101,3,222.62,295.38,131.32,91.3,217.1,1.514,0.941,1,29,Rural,Residential,0,248.95,248.95,-10.576420968065872,26.329999999999984,-24.632676552237793,1.4383351588170865,0.2637555159710095,0.9666666666666667,Train,0.3815561282272836,1,-1,0,0,Normal,Minor deviation from typical consumption pattern
C00101,4,285.55,222.62,177.64,107.92,232.25,1.801,0.948,1,28,Rural,Residential,0,240.1733333333333,240.1733333333333,18.893299283850578,45.37666666666672,28.267900458179863,1.646034099332839,0.20341659048597643,0.9333333333333333,Train,0.25604892481971897,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00101,5,270.3,285.55,161.19,109.12,231.07,1.883,0.863,1,30,Rural,Residential,0,267.85,251.5175,0.9146910584282204,18.7825,-5.34057082822623,1.4771810850439882,0.14738654466623832,1.0,Test,0.14076263942408557,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00101,6,269.79,270.3,154.4,115.39,227.31,1.712,0.963,1,30,Rural,Residential,0,259.49,255.274,3.969324444101897,14.51600000000002,-0.1886792452830155,1.3380708900251321,0.12651032106795454,1.0,Test,0.12833788585544656,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00102,1,147.38,147.38,103.46,43.92,224.51,1.059,0.861,17,29,Semi-Urban,Residential,0,,,0.0,0.0,0.0,2.355646630236794,0.0,0.9666666666666667,Train,0.12777919506695626,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00102,2,169.28,147.38,118.29,50.99,222.34,1.159,0.912,17,30,Semi-Urban,Residential,0,147.38,147.38,14.859546749898225,21.900000000000006,14.859546749898225,2.319866640517749,0.0,1.0,Train,0.1487136540377572,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00102,3,147.76,169.28,95.72,52.04,229.68,0.949,0.941,17,29,Semi-Urban,Residential,0,158.32999999999998,158.32999999999998,-6.675930019579355,10.569999999999993,-12.712665406427226,1.8393543428132206,0.09780609175762904,0.9666666666666667,Train,0.13220190539671275,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00102,4,216.58,147.76,133.92,82.65,233.46,1.366,0.943,17,29,Semi-Urban,Residential,0,154.80666666666664,154.80666666666664,39.903535592782426,61.77333333333337,46.57552788305362,1.6203266787658799,0.08097657925701511,0.9666666666666667,Train,0.20073392483616764,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00102,5,213.97,216.58,152.13,61.83,236.97,1.322,0.948,17,30,Semi-Urban,Residential,0,177.8733333333333,170.25,20.293467261347043,43.72,-1.2050974235848249,2.46045608927705,0.1979249445398639,1.0,Test,0.27805579828101407,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00102,6,194.62,213.97,124.57,70.05,238.35,1.285,0.882,17,30,Semi-Urban,Residential,0,192.77,178.994,0.9596928982725498,15.626000000000005,-9.043323830443518,1.7783012134189864,0.20232215735391715,1.0,Test,0.2629358509888464,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00103,1,172.27,172.27,98.4,73.86,229.62,1.148,0.908,8,30,Semi-Urban,Residential,0,,,0.0,0.0,0.0,1.3322502030869212,0.0,1.0,Train,0.029537961109410447,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00103,2,140.81,172.27,104.54,36.27,226.93,0.9,0.957,8,30,Semi-Urban,Residential,0,172.27,172.27,-18.262030533464912,31.460000000000008,-18.262030533464912,2.8822718500137854,0.0,1.0,Train,0.18030750571090157,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00103,3,189.44,140.81,120.44,69.0,230.69,1.152,0.99,8,28,Semi-Urban,Residential,0,156.54000000000002,156.54000000000002,21.016992461990526,32.89999999999998,34.5358994389603,1.7455072463768115,0.14210795538602786,0.9333333333333333,Train,0.20924181724635468,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00103,4,185.53,189.44,107.17,78.35,224.65,1.339,0.857,8,30,Semi-Urban,Residential,0,167.50666666666666,167.50666666666666,10.759770755392825,18.02333333333334,-2.0639780405405386,1.3678366305041483,0.14723262244314766,1.0,Train,0.12707636311493117,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00103,5,201.67,185.53,123.4,78.27,228.74,1.271,0.964,8,30,Semi-Urban,Residential,0,171.92666666666665,172.0125,17.30001163286673,29.6575,8.69940171400851,1.5765938418295644,0.15715215419783538,1.0,Test,0.0956888090119731,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00103,6,235.37,201.67,144.79,90.58,231.81,1.464,0.963,8,28,Semi-Urban,Residential,0,192.2133333333333,177.94400000000002,22.452483351831315,57.42599999999999,16.71046759557694,1.5984764848752484,0.04380457736353347,0.9333333333333333,Test,0.12689265483256384,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00104,1,151.59,151.59,107.29,44.29,232.69,0.953,0.949,10,28,Semi-Urban,Residential,0,,,0.0,0.0,0.0,2.422442989388124,0.0,0.9333333333333333,Train,0.10664195602032626,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00104,2,138.66,151.59,99.46,39.2,238.34,0.874,0.925,10,30,Semi-Urban,Residential,0,151.59,151.59,-8.529586384326148,12.930000000000007,-8.529586384326148,2.5372448979591833,0.0,1.0,Train,0.11844545148980759,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00104,3,171.98,138.66,118.54,53.44,224.57,1.203,0.884,10,28,Semi-Urban,Residential,0,145.125,145.125,18.50473729543496,26.85499999999999,24.03000144237703,2.218188622754491,0.06300010804990226,0.9333333333333333,Train,0.15104890560576556,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00104,4,179.48,171.98,116.03,63.46,232.9,1.137,0.942,10,28,Semi-Urban,Residential,0,154.07666666666668,154.07666666666668,16.48746295134455,25.403333333333308,4.360972206070474,1.8283958398991491,0.10902759282559632,0.9333333333333333,Train,0.12975768441579233,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00104,5,183.78,179.48,122.5,61.29,232.83,1.176,0.932,10,28,Semi-Urban,Residential,0,163.3733333333333,160.4275,12.490818575042866,23.352499999999992,2.395810118119017,1.998694729972263,0.13299855736037394,0.9333333333333333,Test,0.1284641730011449,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00104,6,186.01,183.78,120.43,65.58,227.26,1.292,0.88,10,28,Semi-Urban,Residential,0,178.41333333333333,165.098,4.257902996786487,20.911999999999978,1.2134073348568886,1.836383043610857,0.033472153854809776,0.9333333333333333,Test,0.0957179728011257,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00105,1,172.23,172.23,113.96,58.28,221.55,1.198,0.901,3,29,Urban,Residential,0,,,0.0,0.0,0.0,1.9553877831159916,0.0,0.9666666666666667,Train,0.11410270513995749,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00105,2,147.19,172.23,108.05,39.14,219.61,1.026,0.907,3,28,Urban,Residential,0,172.23,172.23,-14.538698252336987,25.039999999999992,-14.538698252336987,2.7606029637199794,0.0,0.9333333333333333,Train,0.2897784908288086,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00105,3,205.22,147.19,152.78,52.43,225.68,1.375,0.919,3,30,Urban,Residential,0,159.70999999999998,159.70999999999998,28.495397908709553,45.51000000000002,39.42523269243834,2.9139805454892236,0.11086315071636803,1.0,Train,0.21126121200005527,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00105,4,208.82,205.22,117.98,90.84,230.07,1.497,0.895,3,28,Urban,Residential,0,174.88,174.88,19.407593778591036,33.94,1.7542149887925125,1.2987670629678556,0.16643195180854592,0.9333333333333333,Train,0.2203714454887932,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00105,5,217.98,208.82,153.4,64.58,230.11,1.523,0.864,3,28,Urban,Residential,0,187.07666666666668,183.365,16.519074176362615,34.61499999999998,4.386553012163585,2.375348405078972,0.18489603048202605,0.9333333333333333,Test,0.23949433204319054,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00105,6,206.11,217.98,148.15,57.96,229.6,1.39,0.897,3,29,Urban,Residential,0,210.6733333333333,190.288,-2.166070693965354,15.822000000000003,-5.445453711349654,2.556073153899241,0.031227465344900313,0.9666666666666667,Test,0.10405610366681302,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00106,1,187.92,187.92,118.55,69.37,228.56,1.219,0.937,17,30,Urban,Residential,0,,,0.0,0.0,0.0,1.708951996540291,0.0,1.0,Train,0.05467112287900265,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00106,2,220.26,187.92,143.93,76.33,220.87,1.496,0.926,17,30,Urban,Residential,0,187.92,187.92,17.209450830140486,32.34,17.209450830140486,1.8856281933708896,0.0,1.0,Train,0.14562956945592925,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00106,3,227.5,220.26,132.85,94.65,226.76,1.571,0.887,17,28,Urban,Residential,0,204.09,204.09,11.47042971238179,23.409999999999997,3.287024425678747,1.403592181722134,0.11204778922814917,0.9333333333333333,Train,0.20211156169483366,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00106,4,242.26,227.5,141.22,101.04,230.92,1.676,0.869,17,28,Urban,Residential,0,211.8933333333333,211.8933333333333,14.33110999244905,30.366666666666703,6.487912087912084,1.3976642913697546,0.09945922322977599,0.9333333333333333,Train,0.20243282864226517,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00106,5,231.3,242.26,161.99,69.31,225.23,1.548,0.921,17,30,Urban,Residential,0,230.00666666666663,219.485,0.5623025419553257,11.814999999999998,-4.524065054074127,2.3371807819939403,0.0487471090640247,1.0,Test,0.08977822960076758,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00106,6,293.96,231.3,162.3,131.66,232.12,1.849,0.951,17,29,Urban,Residential,0,233.6866666666667,221.848,25.792371551650334,72.11199999999997,27.09035884133159,1.2327206440832448,0.03279595044458346,0.9666666666666667,Test,0.1730490231564281,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00107,1,410.38,410.38,251.13,159.25,225.25,5.106,0.933,8,29,Urban,Commercial,0,,,0.0,0.0,0.0,1.5769544740973311,0.0,0.9666666666666667,Train,0.0693424685581668,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00107,2,398.67,410.38,233.94,164.73,224.05,2.569,0.962,8,30,Urban,Commercial,0,410.38,410.38,-2.853452897314679,11.70999999999998,-2.853452897314679,1.420142050628301,0.0,1.0,Train,0.07280348993479561,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00107,3,390.67,398.67,240.36,150.32,227.77,2.577,0.925,8,29,Urban,Commercial,0,404.525,404.525,-3.4250046350658083,13.854999999999961,-2.006672185015175,1.5989888238424697,0.020468995507556854,0.9666666666666667,Train,0.05056987320439803,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00107,4,472.25,390.67,299.93,172.32,233.17,3.153,0.892,8,30,Urban,Commercial,0,399.9066666666667,399.9066666666667,18.09005434601406,72.3433333333333,20.882074385030837,1.7405408542246983,0.0247883424975744,1.0,Train,0.07208268503473386,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00107,5,511.13,472.25,320.78,190.35,234.3,3.282,0.923,8,30,Urban,Commercial,0,420.53,417.9925,21.544241790121994,93.13749999999999,8.232927474854419,1.685211452587339,0.10693431422243152,1.0,Test,0.09120997201802958,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00107,6,522.16,511.13,321.88,200.28,229.43,3.403,0.929,8,30,Urban,Commercial,0,458.01666666666665,436.62,14.004584985990318,85.53999999999996,2.1579637274274597,1.6071499900139803,0.13422743104631582,1.0,Test,0.09166877273011127,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00108,1,436.18,436.18,325.1,111.08,236.76,2.678,0.955,14,29,Rural,Commercial,0,,,0.0,0.0,0.0,2.9267194814548074,0.0,0.9666666666666667,Train,0.15363830009947338,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00108,2,553.33,436.18,409.21,144.12,229.0,3.611,0.929,14,29,Rural,Commercial,0,436.18,436.18,26.858177816497786,117.15000000000003,26.858177816497786,2.839369969469886,0.0,0.9666666666666667,Train,0.18805691646386097,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00108,3,559.08,553.33,357.2,201.87,237.79,3.802,0.859,14,30,Rural,Commercial,0,494.755,494.755,13.001384523653131,64.32500000000005,1.0391628865234128,1.769455590231337,0.16743147500480862,1.0,Train,0.20680322636146503,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00108,4,544.57,559.08,343.08,201.49,227.73,3.781,0.878,14,28,Rural,Commercial,0,516.1966666666667,516.1966666666667,5.496613047998502,28.373333333333335,-2.5953351935322297,1.7027147749267952,0.13435979827322655,0.9333333333333333,Train,0.16506896417242872,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00108,5,686.64,544.57,468.94,217.7,231.54,4.701,0.876,14,29,Rural,Commercial,0,552.3266666666667,523.2900000000001,24.31773467392484,163.3499999999999,26.08847347448444,2.154065227377125,0.013229215293759998,0.9666666666666667,Test,0.190207397523595,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00108,6,710.86,686.64,489.32,221.54,228.78,5.106,0.92,14,30,Rural,Commercial,0,596.7633333333334,555.96,19.119248836780613,154.89999999999998,3.5273214493766787,2.2087207727724114,0.130994748077828,1.0,Test,0.14503774749143739,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00109,1,261.99,261.99,167.34,94.65,238.93,1.634,0.932,18,30,Urban,Residential,0,,,0.0,0.0,0.0,1.767987321711569,0.0,1.0,Train,0.10187004836391055,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00109,2,260.97,261.99,188.61,72.36,233.97,1.608,0.963,18,30,Urban,Residential,0,261.99,261.99,-0.38932783694033424,1.0199999999999818,-0.38932783694033424,2.6065505804311777,0.0,1.0,Train,0.12339030832045376,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00109,3,324.06,260.97,188.5,135.56,228.43,2.103,0.937,18,28,Urban,Residential,0,261.48,261.48,23.9329967875172,62.579999999999984,24.175192550867905,1.390528179403954,0.002758333015183821,0.9333333333333333,Train,0.21095928066219688,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00109,4,416.43,324.06,298.95,117.48,230.36,3.069,0.818,18,30,Urban,Residential,0,282.34,282.34,47.492385067648954,134.09000000000003,28.503980744306613,2.544688457609806,0.1279810834831855,1.0,Train,0.3137017035570539,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00109,5,389.4,416.43,289.97,99.43,239.15,2.446,0.924,18,29,Urban,Residential,0,333.82,315.8625,16.64969145048229,73.53749999999997,-6.490886823715877,2.916323041335613,0.23422266331916355,0.9666666666666667,Test,0.37545531469935206,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00109,6,401.92,389.4,247.52,154.4,229.91,2.663,0.912,18,28,Urban,Residential,0,376.63,330.57,6.7148129463930175,71.35000000000002,3.215202876219835,1.6031088082901555,0.12609356417084508,0.9333333333333333,Test,0.21016959406100075,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00110,1,187.45,187.45,104.86,82.59,229.43,1.23,0.923,18,28,Urban,Residential,0,,,0.0,0.0,0.0,1.269645235500666,0.0,0.9333333333333333,Train,0.16205442612339424,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00110,2,159.22,187.45,96.81,62.41,229.64,1.015,0.949,18,30,Urban,Residential,0,187.45,187.45,-15.060016004267801,28.22999999999999,-15.060016004267801,1.5511937189552958,0.0,1.0,Train,0.15576785654848538,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00110,3,188.93,159.22,141.2,47.74,236.96,1.187,0.933,18,29,Urban,Residential,0,173.33499999999998,173.33499999999998,8.997028874722375,15.595000000000027,18.659716116065823,2.9576874738165055,0.11516211055410748,0.9666666666666667,Train,0.23975395780928663,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00110,4,240.48,188.93,177.74,62.75,229.67,1.484,0.98,18,28,Urban,Residential,0,178.53333333333333,178.53333333333333,34.6975354742345,61.94666666666666,27.285237918805898,2.8325099601593626,0.09377632101487814,0.9333333333333333,Train,0.3358556742197586,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00110,5,243.12,240.48,149.48,93.63,229.0,1.731,0.852,18,30,Urban,Residential,0,196.21,194.02,23.9080576932878,49.099999999999994,1.097804391217571,1.596496849300438,0.20955224596502814,1.0,Test,0.26212732941238515,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00110,6,252.88,243.12,158.92,93.96,236.16,1.593,0.933,18,29,Urban,Residential,0,224.17666666666665,203.84,12.803889789303085,49.03999999999999,4.014478446857515,1.691358024691358,0.13628999331422223,0.9666666666666667,Test,0.17183895081202316,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00111,1,416.25,416.25,229.45,186.8,234.23,2.666,0.926,19,30,Urban,Commercial,0,,,0.0,0.0,0.0,1.2283190578158456,0.0,1.0,Train,0.12688358933385077,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00111,2,399.57,416.25,275.14,124.43,228.3,2.845,0.854,19,30,Urban,Commercial,0,416.25,416.25,-4.007207207207209,16.680000000000007,-4.007207207207209,2.2112030860724903,0.0,1.0,Train,0.13875726742351235,1,1,0,0,Normal,Minor deviation from typical consumption pattern
C00111,3,586.45,399.57,437.2,149.26,224.12,4.009,0.907,19,30,Urban,Commercial,0,407.91,407.91,43.769458949278025,178.54000000000002,46.77027804890258,2.9291169770869625,0.02891456720892255,1.0,Train,0.3496650235444789,1,1,0,0,Normal,Minor deviation from typical consumption pattern
